"sa2_code","date","hour","count","normalised_count","medianWeek"
250600,2018-11-22,22,3279,3279,2706
250600,2018-11-22,23,3186,3186,2566
250600,2018-11-23,0,3093,3093,2472
250600,2018-11-23,1,3030,3030,2386
250600,2018-11-23,2,3114,3114,2366
250600,2018-11-23,3,3240,3240,2526
250600,2018-11-23,4,3441,3441,2678
250600,2018-11-23,5,3630,3630,2951
250600,2018-11-23,6,3585,3585,3201
250600,2018-11-23,7,3639,3639,3392
250600,2018-11-23,8,3708,3708,3471
250600,2018-11-23,9,3765,3765,3568
250600,2018-11-23,10,3876,3876,3672
250600,2018-11-23,11,3987,3987,3738
250600,2018-11-23,12,3978,3978,3790
250600,2018-11-23,13,3987,3987,3800
250600,2018-11-23,14,3990,3990,3821
250600,2018-11-23,15,4002,4002,3841
250600,2018-11-23,16,3984,3984,3849
250600,2018-11-23,17,3984,3984,3862
250600,2018-11-23,18,3972,3972,3849
250600,2018-11-23,19,3972,3972,3834
250600,2018-11-23,20,3879,3879,3738
250600,2018-11-23,21,3909,3909,3618
250600,2018-11-23,22,3798,3798,3486
250600,2018-11-23,23,3732,3732,3410
250600,2018-11-24,0,3690,3690,3322
250600,2018-11-24,1,3606,3606,3272
250600,2018-11-24,2,3546,3546,3212
250600,2018-11-24,3,3600,3600,3218
250600,2018-11-24,4,3726,3726,3296
250600,2018-11-24,5,3804,3804,3370
250600,2018-11-24,6,3828,3828,3470
250600,2018-11-24,7,3846,3846,3470
250600,2018-11-24,8,3804,3804,3507
250600,2018-11-24,9,3816,3816,3527
250600,2018-11-24,10,3837,3837,3609
250600,2018-11-24,11,3927,3927,3682
250600,2018-11-24,12,3933,3933,3752
250600,2018-11-24,13,3945,3945,3758
250600,2018-11-24,14,3963,3963,3797
250600,2018-11-24,15,3972,3972,3842
250600,2018-11-24,16,3966,3966,3846
250600,2018-11-24,17,3978,3978,3856
250600,2018-11-24,18,3987,3987,3832
250600,2018-11-24,19,3948,3948,3769
250600,2018-11-24,20,3993,3993,3678
250600,2018-11-24,21,3906,3906,3572
250600,2018-11-24,22,3840,3840,3459
250600,2018-11-24,23,3741,3741,3354
250600,2018-11-25,0,3669,3669,3299
250600,2018-11-25,1,3618,3618,3282
250600,2018-11-25,2,3579,3579,3262
250600,2018-11-25,3,3660,3660,3282
250600,2018-11-25,4,3759,3759,3398
250600,2018-11-25,5,3861,3861,3508
250600,2018-11-25,6,3945,3945,3588
250600,2018-11-25,7,4005,4005,3656
250600,2018-11-25,8,4047,4047,3726
250600,2018-11-25,9,4077,4077,3808
250600,2018-11-25,10,4101,4101,3870
250600,2018-11-25,11,4200,4200,3898
250600,2018-11-25,12,4209,4209,3921
250600,2018-11-25,13,4206,4206,3929
250600,2018-11-25,14,4212,4212,3938
250600,2018-11-25,15,4221,4221,3950
250600,2018-11-25,16,4236,4236,3942
250600,2018-11-25,17,4215,4215,3952
250600,2018-11-25,18,4077,4077,3917
250600,2018-11-25,19,3768,3768,3764
250600,2018-11-25,20,3462,3462,3330
250600,2018-11-25,21,3336,3336,3039
250600,2018-11-25,22,3234,3234,2832
250600,2018-11-25,23,3132,3132,2694
250600,2018-11-26,0,3069,3069,2648
250600,2018-11-26,1,3099,3099,2581
250600,2018-11-26,2,3174,3174,2591
250600,2018-11-26,3,3321,3321,2716
250600,2018-11-26,4,3588,3588,2774
250600,2018-11-26,5,3783,3783,3086
250600,2018-11-26,6,3963,3963,3440
250600,2018-11-26,7,4065,4065,3589
250600,2018-11-26,8,4095,4095,3698
250600,2018-11-26,9,4230,4230,3791
250600,2018-11-26,10,4248,4248,3836
250600,2018-11-26,11,4140,4140,3886
250600,2018-11-26,12,4140,4140,3878
250600,2018-11-26,13,4131,4131,3927
250600,2018-11-26,14,4158,4158,3942
250600,2018-11-26,15,4167,4167,3960
250600,2018-11-26,16,4155,4155,3957
250600,2018-11-26,17,4161,4161,3930
250600,2018-11-26,18,4065,4065,3892
250600,2018-11-26,19,3819,3819,3684
250600,2018-11-26,20,3432,3432,3286
250600,2018-11-26,21,3303,3303,2994
250600,2018-11-26,22,3210,3210,2810
250600,2018-11-26,23,3126,3126,2676
250600,2018-11-27,0,3072,3072,2554
250600,2018-11-27,1,3066,3066,2502
250600,2018-11-27,2,3108,3108,2498
250600,2018-11-27,3,3207,3207,2572
250600,2018-11-27,4,3447,3447,2734
250600,2018-11-27,5,3744,3744,3045
250600,2018-11-27,6,3939,3939,3417
250600,2018-11-27,7,3963,3963,3636
250600,2018-11-27,8,4032,4032,3727
250600,2018-11-27,9,4092,4092,3829
250600,2018-11-27,10,4113,4113,3904
250600,2018-11-27,11,4173,4173,3948
250600,2018-11-27,12,4179,4179,4000
250600,2018-11-27,13,4170,4170,4007
250600,2018-11-27,14,4194,4194,4020
250600,2018-11-27,15,4200,4200,4036
250600,2018-11-27,16,4185,4185,4040
250600,2018-11-27,17,4164,4164,4024
250600,2018-11-27,18,4116,4116,4009
250600,2018-11-27,19,3780,3780,3806
250600,2018-11-27,20,3468,3468,3310
250600,2018-11-27,21,3285,3285,2958
250600,2018-11-27,22,3201,3201,2779
250600,2018-11-27,23,3123,3123,2664
250600,2018-11-28,0,3051,3051,2550
250600,2018-11-28,1,3054,3054,2506
250600,2018-11-28,2,3156,3156,2528
250600,2018-11-28,3,3189,3189,2631
250600,2018-11-28,4,3408,3408,2750
250600,2018-11-28,5,3684,3684,3060
250600,2018-11-28,6,3831,3831,3420
250600,2018-11-28,7,3900,3900,3562
250600,2018-11-28,8,3957,3957,3670
250600,2018-11-28,9,4044,4044,3794
250600,2018-11-28,10,4059,4059,3901
250600,2018-11-28,11,4062,4062,3966
250600,2018-11-28,12,4086,4086,3984
250600,2018-11-28,13,4080,4080,4008
250600,2018-11-28,14,4065,4065,3999
250600,2018-11-28,15,4065,4065,4014
250600,2018-11-28,16,4068,4068,4014
250600,2018-11-28,17,4086,4086,4013
250600,2018-11-28,18,4014,4014,3993
250600,2018-11-28,19,3759,3759,3783
250600,2018-11-28,20,3390,3390,3274
250600,2018-11-28,21,3252,3252,2913
250600,2018-11-28,22,3126,3126,2732
250600,2018-11-28,23,3084,3084,2637
250600,2018-11-29,0,3009,3009,2484
250600,2018-11-29,1,3012,3012,2409
250600,2018-11-29,2,3024,3024,2418
250600,2018-11-29,3,3075,3075,2488
250600,2018-11-29,4,3324,3324,2634
250600,2018-11-29,5,3624,3624,2925
250600,2018-11-29,6,3768,3768,3324
250600,2018-11-29,7,3843,3843,3509
250600,2018-11-29,8,3942,3942,3604
250600,2018-11-29,9,4011,4011,3720
250600,2018-11-29,10,4047,4047,3816
250600,2018-11-29,11,4161,4161,3914
250600,2018-11-29,12,4176,4176,3958
250600,2018-11-29,13,4170,4170,3968
250600,2018-11-29,14,4167,4167,3984
250600,2018-11-29,15,4176,4176,4004
250600,2018-11-29,16,4164,4164,4011
250600,2018-11-29,17,4173,4173,4022
250600,2018-11-29,18,4113,4113,3990
250600,2018-11-29,19,3702,3702,3778
250600,2018-11-29,20,3393,3393,3320
250600,2018-11-29,21,3171,3171,2891
250600,2018-11-29,22,3066,3066,2706
250600,2018-11-29,23,2937,2937,2566
250600,2018-11-30,0,2898,2898,2472
250600,2018-11-30,1,2883,2883,2386
250600,2018-11-30,2,3015,3015,2366
250600,2018-11-30,3,3132,3132,2526
250600,2018-11-30,4,3360,3360,2678
250600,2018-11-30,5,3567,3567,2951
250600,2018-11-30,6,3624,3624,3201
250600,2018-11-30,7,3720,3720,3392
250600,2018-11-30,8,3753,3753,3471
250600,2018-11-30,9,3831,3831,3568
250600,2018-11-30,10,3873,3873,3672
250600,2018-11-30,11,3756,3756,3738
250600,2018-11-30,12,3780,3780,3790
250600,2018-11-30,13,3795,3795,3800
250600,2018-11-30,14,3795,3795,3821
250600,2018-11-30,15,3807,3807,3841
250600,2018-11-30,16,3816,3816,3849
250600,2018-11-30,17,3807,3807,3862
250600,2018-11-30,18,3819,3819,3849
250600,2018-11-30,19,3750,3750,3834
250600,2018-11-30,20,3750,3750,3738
250600,2018-11-30,21,3627,3627,3618
250600,2018-11-30,22,3486,3486,3486
250600,2018-11-30,23,3414,3414,3410
250600,2018-12-01,0,3360,3360,3322
250600,2018-12-01,1,3366,3366,3272
250600,2018-12-01,2,3426,3426,3212
250600,2018-12-01,3,3456,3456,3218
250600,2018-12-01,4,3570,3570,3296
250600,2018-12-01,5,3582,3582,3370
250600,2018-12-01,6,3633,3633,3470
250600,2018-12-01,7,3633,3633,3470
250600,2018-12-01,8,3639,3639,3507
250600,2018-12-01,9,3705,3705,3527
250600,2018-12-01,10,3690,3690,3609
250600,2018-12-01,11,3735,3735,3682
250600,2018-12-01,12,3744,3744,3752
250600,2018-12-01,13,3768,3768,3758
250600,2018-12-01,14,3813,3813,3797
250600,2018-12-01,15,3834,3834,3842
250600,2018-12-01,16,3858,3858,3846
250600,2018-12-01,17,3879,3879,3856
250600,2018-12-01,18,3858,3858,3832
250600,2018-12-01,19,3768,3768,3769
250600,2018-12-01,20,3729,3729,3678
250600,2018-12-01,21,3576,3576,3572
250600,2018-12-01,22,3504,3504,3459
250600,2018-12-01,23,3444,3444,3354
250600,2018-12-02,0,3456,3456,3299
250600,2018-12-02,1,3453,3453,3282
250600,2018-12-02,2,3441,3441,3262
250600,2018-12-02,3,3600,3600,3282
250600,2018-12-02,4,3690,3690,3398
250600,2018-12-02,5,3822,3822,3508
250600,2018-12-02,6,3873,3873,3588
250600,2018-12-02,7,3948,3948,3656
250600,2018-12-02,8,3957,3957,3726
250600,2018-12-02,9,4023,4023,3808
250600,2018-12-02,10,4044,4044,3870
250600,2018-12-02,11,3999,3999,3898
250600,2018-12-02,12,4008,4008,3921
250600,2018-12-02,13,4005,4005,3929
250600,2018-12-02,14,4005,4005,3938
250600,2018-12-02,15,4017,4017,3950
250600,2018-12-02,16,4008,4008,3942
250600,2018-12-02,17,4014,4014,3952
250600,2018-12-02,18,3993,3993,3917
250600,2018-12-02,19,3741,3741,3764
250600,2018-12-02,20,3330,3330,3330
250600,2018-12-02,21,3189,3189,3039
250600,2018-12-02,22,3069,3069,2832
250600,2018-12-02,23,2913,2913,2694
250600,2018-12-03,0,2874,2874,2648
250600,2018-12-03,1,2886,2886,2581
250600,2018-12-03,2,2964,2964,2591
250600,2018-12-03,3,2994,2994,2716
250600,2018-12-03,4,3183,3183,2774
250600,2018-12-03,5,3489,3489,3086
250600,2018-12-03,6,3612,3612,3440
250600,2018-12-03,7,3699,3699,3589
250600,2018-12-03,8,3789,3789,3698
250600,2018-12-03,9,3870,3870,3791
250600,2018-12-03,10,3927,3927,3836
250600,2018-12-03,11,3942,3942,3886
250600,2018-12-03,12,3945,3945,3878
250600,2018-12-03,13,3969,3969,3927
250600,2018-12-03,14,3978,3978,3942
250600,2018-12-03,15,3978,3978,3960
250600,2018-12-03,16,3963,3963,3957
250600,2018-12-03,17,3933,3933,3930
250600,2018-12-03,18,3876,3876,3892
250600,2018-12-03,19,3528,3528,3684
250600,2018-12-03,20,3261,3261,3286
250600,2018-12-03,21,3108,3108,2994
250600,2018-12-03,22,2934,2934,2810
250600,2018-12-03,23,2841,2841,2676
250600,2018-12-04,0,2793,2793,2554
250600,2018-12-04,1,2811,2811,2502
250600,2018-12-04,2,2889,2889,2498
250600,2018-12-04,3,2934,2934,2572
250600,2018-12-04,4,3222,3222,2734
250600,2018-12-04,5,3477,3477,3045
250600,2018-12-04,6,3672,3672,3417
250600,2018-12-04,7,3753,3753,3636
250600,2018-12-04,8,3849,3849,3727
250600,2018-12-04,9,3930,3930,3829
250600,2018-12-04,10,3948,3948,3904
250600,2018-12-04,11,3927,3927,3948
250600,2018-12-04,12,3927,3927,4000
250600,2018-12-04,13,3936,3936,4007
250600,2018-12-04,14,3966,3966,4020
250600,2018-12-04,15,3960,3960,4036
250600,2018-12-04,16,3963,3963,4040
250600,2018-12-04,17,3954,3954,4024
250600,2018-12-04,18,3873,3873,4009
250600,2018-12-04,19,3549,3549,3806
250600,2018-12-04,20,3273,3273,3310
250600,2018-12-04,21,3132,3132,2958
250600,2018-12-04,22,3009,3009,2779
250600,2018-12-04,23,2943,2943,2664
250600,2018-12-05,0,2895,2895,2550
250600,2018-12-05,1,2913,2913,2506
250600,2018-12-05,2,2949,2949,2528
250600,2018-12-05,3,3054,3054,2631
250600,2018-12-05,4,3324,3324,2750
250600,2018-12-05,5,3504,3504,3060
250600,2018-12-05,6,3612,3612,3420
250600,2018-12-05,7,3702,3702,3562
250600,2018-12-05,8,3723,3723,3670
250600,2018-12-05,9,3795,3795,3794
250600,2018-12-05,10,3849,3849,3901
250600,2018-12-05,11,3993,3993,3966
250600,2018-12-05,12,4011,4011,3984
250600,2018-12-05,13,4029,4029,4008
250600,2018-12-05,14,4050,4050,3999
250600,2018-12-05,15,4047,4047,4014
250600,2018-12-05,16,4047,4047,4014
250600,2018-12-05,17,4029,4029,4013
250600,2018-12-05,18,3948,3948,3993
250600,2018-12-05,19,3561,3561,3783
250600,2018-12-05,20,3282,3282,3274
250600,2018-12-05,21,3117,3117,2913
250600,2018-12-05,22,2970,2970,2732
250600,2018-12-05,23,2859,2859,2637
250600,2018-12-06,0,2802,2802,2484
250600,2018-12-06,1,2835,2835,2409
250600,2018-12-06,2,2892,2892,2418
250600,2018-12-06,3,2985,2985,2488
250600,2018-12-06,4,3228,3228,2634
250600,2018-12-06,5,3468,3468,2925
250600,2018-12-06,6,3615,3615,3324
250600,2018-12-06,7,3735,3735,3509
250600,2018-12-06,8,3801,3801,3604
250600,2018-12-06,9,3867,3867,3720
250600,2018-12-06,10,3921,3921,3816
250600,2018-12-06,11,3852,3852,3914
250600,2018-12-06,12,3849,3849,3958
250600,2018-12-06,13,3867,3867,3968
250600,2018-12-06,14,3873,3873,3984
250600,2018-12-06,15,3882,3882,4004
250600,2018-12-06,16,3882,3882,4011
250600,2018-12-06,17,3891,3891,4022
250600,2018-12-06,18,3870,3870,3990
250600,2018-12-06,19,3516,3516,3778
250600,2018-12-06,20,3222,3222,3320
250600,2018-12-06,21,2991,2991,2891
250600,2018-12-06,22,2847,2847,2706
250600,2018-12-06,23,2754,2754,2566
250600,2018-12-07,0,2721,2721,2472
250600,2018-12-07,1,2760,2760,2386
250600,2018-12-07,2,2811,2811,2366
250600,2018-12-07,3,2946,2946,2526
250600,2018-12-07,4,3156,3156,2678
250600,2018-12-07,5,3345,3345,2951
250600,2018-12-07,6,3354,3354,3201
250600,2018-12-07,7,3426,3426,3392
250600,2018-12-07,8,3492,3492,3471
250600,2018-12-07,9,3585,3585,3568
250600,2018-12-07,10,3678,3678,3672
250600,2018-12-07,11,3738,3738,3738
250600,2018-12-07,12,3753,3753,3790
250600,2018-12-07,13,3783,3783,3800
250600,2018-12-07,14,3801,3801,3821
250600,2018-12-07,15,3825,3825,3841
250600,2018-12-07,16,3828,3828,3849
250600,2018-12-07,17,3816,3816,3862
250600,2018-12-07,18,3789,3789,3849
250600,2018-12-07,19,3720,3720,3834
250600,2018-12-07,20,3693,3693,3738
250600,2018-12-07,21,3576,3576,3618
250600,2018-12-07,22,3483,3483,3486
250600,2018-12-07,23,3408,3408,3410
250600,2018-12-08,0,3333,3333,3322
250600,2018-12-08,1,3315,3315,3272
250600,2018-12-08,2,3402,3402,3212
250600,2018-12-08,3,3444,3444,3218
250600,2018-12-08,4,3546,3546,3296
250600,2018-12-08,5,3600,3600,3370
250600,2018-12-08,6,3672,3672,3470
250600,2018-12-08,7,3708,3708,3470
250600,2018-12-08,8,3726,3726,3507
250600,2018-12-08,9,3747,3747,3527
250600,2018-12-08,10,3726,3726,3609
250600,2018-12-08,11,3759,3759,3682
250600,2018-12-08,12,3750,3750,3752
250600,2018-12-08,13,3747,3747,3758
250600,2018-12-08,14,3753,3753,3797
250600,2018-12-08,15,3762,3762,3842
250600,2018-12-08,16,3762,3762,3846
250600,2018-12-08,17,3792,3792,3856
250600,2018-12-08,18,3789,3789,3832
250600,2018-12-08,19,3717,3717,3769
250600,2018-12-08,20,3675,3675,3678
250600,2018-12-08,21,3567,3567,3572
250600,2018-12-08,22,3453,3453,3459
250600,2018-12-08,23,3312,3312,3354
250600,2018-12-09,0,3267,3267,3299
250600,2018-12-09,1,3291,3291,3282
250600,2018-12-09,2,3312,3312,3262
250600,2018-12-09,3,3282,3282,3282
250600,2018-12-09,4,3405,3405,3398
250600,2018-12-09,5,3537,3537,3508
250600,2018-12-09,6,3669,3669,3588
250600,2018-12-09,7,3732,3732,3656
250600,2018-12-09,8,3759,3759,3726
250600,2018-12-09,9,3831,3831,3808
250600,2018-12-09,10,3867,3867,3870
250600,2018-12-09,11,3804,3804,3898
250600,2018-12-09,12,3816,3816,3921
250600,2018-12-09,13,3828,3828,3929
250600,2018-12-09,14,3828,3828,3938
250600,2018-12-09,15,3828,3828,3950
250600,2018-12-09,16,3846,3846,3942
250600,2018-12-09,17,3828,3828,3952
250600,2018-12-09,18,3729,3729,3917
250600,2018-12-09,19,3300,3300,3764
250600,2018-12-09,20,3027,3027,3330
250600,2018-12-09,21,2892,2892,3039
250600,2018-12-09,22,2793,2793,2832
250600,2018-12-09,23,2682,2682,2694
250600,2018-12-10,0,2649,2649,2648
250600,2018-12-10,1,2568,2568,2581
250600,2018-12-10,2,2706,2706,2591
250600,2018-12-10,3,2805,2805,2716
250600,2018-12-10,4,3084,3084,2774
250600,2018-12-10,5,3405,3405,3086
250600,2018-12-10,6,3534,3534,3440
250600,2018-12-10,7,3597,3597,3589
250600,2018-12-10,8,3699,3699,3698
250600,2018-12-10,9,3753,3753,3791
250600,2018-12-10,10,3786,3786,3836
250600,2018-12-10,11,3918,3918,3886
250600,2018-12-10,12,3924,3924,3878
250600,2018-12-10,13,3909,3909,3927
250600,2018-12-10,14,3936,3936,3942
250600,2018-12-10,15,3933,3933,3960
250600,2018-12-10,16,3945,3945,3957
250600,2018-12-10,17,3927,3927,3930
250600,2018-12-10,18,3861,3861,3892
250600,2018-12-10,19,3522,3522,3684
250600,2018-12-10,20,3294,3294,3286
250600,2018-12-10,21,3156,3156,2994
250600,2018-12-10,22,3075,3075,2810
250600,2018-12-10,23,2934,2934,2676
250600,2018-12-11,0,2835,2835,2554
250600,2018-12-11,1,2853,2853,2502
250600,2018-12-11,2,2955,2955,2498
250600,2018-12-11,3,3015,3015,2572
250600,2018-12-11,4,3264,3264,2734
250600,2018-12-11,5,3534,3534,3045
250600,2018-12-11,6,3678,3678,3417
250600,2018-12-11,7,3774,3774,3636
250600,2018-12-11,8,3855,3855,3727
250600,2018-12-11,9,3945,3945,3829
250600,2018-12-11,10,3951,3951,3904
250600,2018-12-11,11,3780,3780,3948
250600,2018-12-11,12,3777,3777,4000
250600,2018-12-11,13,3795,3795,4007
250600,2018-12-11,14,3804,3804,4020
250600,2018-12-11,15,3819,3819,4036
250600,2018-12-11,16,3819,3819,4040
250600,2018-12-11,17,3813,3813,4024
250600,2018-12-11,18,3729,3729,4009
250600,2018-12-11,19,3372,3372,3806
250600,2018-12-11,20,3075,3075,3310
250600,2018-12-11,21,2859,2859,2958
250600,2018-12-11,22,2721,2721,2779
250600,2018-12-11,23,2682,2682,2664
250600,2018-12-12,0,2643,2643,2550
250600,2018-12-12,1,2637,2637,2506
250600,2018-12-12,2,2745,2745,2528
250600,2018-12-12,3,2799,2799,2631
250600,2018-12-12,4,3042,3042,2750
250600,2018-12-12,5,3318,3318,3060
250600,2018-12-12,6,3414,3414,3420
250600,2018-12-12,7,3534,3534,3562
250600,2018-12-12,8,3660,3660,3670
250600,2018-12-12,9,3741,3741,3794
250600,2018-12-12,10,3765,3765,3901
250600,2018-12-12,11,3777,3777,3966
250600,2018-12-12,12,3783,3783,3984
250600,2018-12-12,13,3798,3798,4008
250600,2018-12-12,14,3792,3792,3999
250600,2018-12-12,15,3795,3795,4014
250600,2018-12-12,16,3768,3768,4014
250600,2018-12-12,17,3744,3744,4013
250600,2018-12-12,18,3684,3684,3993
250600,2018-12-12,19,3366,3366,3783
250600,2018-12-12,20,3129,3129,3274
250600,2018-12-12,21,2940,2940,2913
250600,2018-12-12,22,2874,2874,2732
250600,2018-12-12,23,2721,2721,2637
250600,2018-12-13,0,2658,2658,2484
250600,2018-12-13,1,2706,2706,2409
250600,2018-12-13,2,2778,2778,2418
250600,2018-12-13,3,2844,2844,2488
250600,2018-12-13,4,3123,3123,2634
250600,2018-12-13,5,3363,3363,2925
250600,2018-12-13,6,3540,3540,3324
250600,2018-12-13,7,3603,3603,3509
250600,2018-12-13,8,3654,3654,3604
250600,2018-12-13,9,3720,3720,3720
250600,2018-12-13,10,3759,3759,3816
250600,2018-12-13,11,3726,3726,3914
250600,2018-12-13,12,3735,3735,3958
250600,2018-12-13,13,3744,3744,3968
250600,2018-12-13,14,3762,3762,3984
250600,2018-12-13,15,3744,3744,4004
250600,2018-12-13,16,3765,3765,4011
250600,2018-12-13,17,3735,3735,4022
250600,2018-12-13,18,3711,3711,3990
250600,2018-12-13,19,3345,3345,3778
250600,2018-12-13,20,3084,3084,3320
250600,2018-12-13,21,2898,2898,2891
250600,2018-12-13,22,2763,2763,2706
250600,2018-12-13,23,2649,2649,2566
250600,2018-12-14,0,2562,2562,2472
250600,2018-12-14,1,2601,2601,2386
250600,2018-12-14,2,2688,2688,2366
250600,2018-12-14,3,2763,2763,2526
250600,2018-12-14,4,3126,3126,2678
250600,2018-12-14,5,3270,3270,2951
250600,2018-12-14,6,3366,3366,3201
250600,2018-12-14,7,3432,3432,3392
250600,2018-12-14,8,3444,3444,3471
250600,2018-12-14,9,3501,3501,3568
250600,2018-12-14,10,3540,3540,3672
250600,2018-12-14,11,3732,3732,3738
250600,2018-12-14,12,3753,3753,3790
250600,2018-12-14,13,3792,3792,3800
250600,2018-12-14,14,3816,3816,3821
250600,2018-12-14,15,3822,3822,3841
250600,2018-12-14,16,3813,3813,3849
250600,2018-12-14,17,3816,3816,3862
250600,2018-12-14,18,3810,3810,3849
250600,2018-12-14,19,3723,3723,3834
250600,2018-12-14,20,3633,3633,3738
250600,2018-12-14,21,3597,3597,3618
250600,2018-12-14,22,3486,3486,3486
250600,2018-12-14,23,3390,3390,3410
250600,2018-12-15,0,3345,3345,3322
250600,2018-12-15,1,3264,3264,3272
250600,2018-12-15,2,3273,3273,3212
250600,2018-12-15,3,3297,3297,3218
250600,2018-12-15,4,3393,3393,3296
250600,2018-12-15,5,3474,3474,3370
250600,2018-12-15,6,3480,3480,3470
250600,2018-12-15,7,3552,3552,3470
250600,2018-12-15,8,3537,3537,3507
250600,2018-12-15,9,3600,3600,3527
250600,2018-12-15,10,3612,3612,3609
250600,2018-12-15,11,3747,3747,3682
250600,2018-12-15,12,3735,3735,3752
250600,2018-12-15,13,3744,3744,3758
250600,2018-12-15,14,3765,3765,3797
250600,2018-12-15,15,3798,3798,3842
250600,2018-12-15,16,3795,3795,3846
250600,2018-12-15,17,3828,3828,3856
250600,2018-12-15,18,3819,3819,3832
250600,2018-12-15,19,3753,3753,3769
250600,2018-12-15,20,3681,3681,3678
250600,2018-12-15,21,3594,3594,3572
250600,2018-12-15,22,3465,3465,3459
250600,2018-12-15,23,3348,3348,3354
250600,2018-12-16,0,3315,3315,3299
250600,2018-12-16,1,3303,3303,3282
250600,2018-12-16,2,3285,3285,3262
250600,2018-12-16,3,3372,3372,3282
250600,2018-12-16,4,3432,3432,3398
250600,2018-12-16,5,3501,3501,3508
250600,2018-12-16,6,3606,3606,3588
250600,2018-12-16,7,3663,3663,3656
250600,2018-12-16,8,3705,3705,3726
250600,2018-12-16,9,3759,3759,3808
250600,2018-12-16,10,3765,3765,3870
250600,2018-12-16,11,3807,3807,3898
250600,2018-12-16,12,3834,3834,3921
250600,2018-12-16,13,3843,3843,3929
250600,2018-12-16,14,3846,3846,3938
250600,2018-12-16,15,3852,3852,3950
250600,2018-12-16,16,3852,3852,3942
250600,2018-12-16,17,3840,3840,3952
250600,2018-12-16,18,3714,3714,3917
250600,2018-12-16,19,3318,3318,3764
250600,2018-12-16,20,3009,3009,3330
250600,2018-12-16,21,2862,2862,3039
250600,2018-12-16,22,2739,2739,2832
250600,2018-12-16,23,2697,2697,2694
250600,2018-12-17,0,2649,2649,2648
250600,2018-12-17,1,2727,2727,2581
250600,2018-12-17,2,2754,2754,2591
250600,2018-12-17,3,2850,2850,2716
250600,2018-12-17,4,3180,3180,2774
250600,2018-12-17,5,3438,3438,3086
250600,2018-12-17,6,3573,3573,3440
250600,2018-12-17,7,3672,3672,3589
250600,2018-12-17,8,3705,3705,3698
250600,2018-12-17,9,3789,3789,3791
250600,2018-12-17,10,3834,3834,3836
250600,2018-12-17,11,3762,3762,3886
250600,2018-12-17,12,3774,3774,3878
250600,2018-12-17,13,3768,3768,3927
250600,2018-12-17,14,3780,3780,3942
250600,2018-12-17,15,3768,3768,3960
250600,2018-12-17,16,3762,3762,3957
250600,2018-12-17,17,3705,3705,3930
250600,2018-12-17,18,3633,3633,3892
250600,2018-12-17,19,3258,3258,3684
250600,2018-12-17,20,2952,2952,3286
250600,2018-12-17,21,2772,2772,2994
250600,2018-12-17,22,2640,2640,2810
250600,2018-12-17,23,2553,2553,2676
250600,2018-12-18,0,2550,2550,2554
250600,2018-12-18,1,2514,2514,2502
250600,2018-12-18,2,2556,2556,2498
250600,2018-12-18,3,2676,2676,2572
250600,2018-12-18,4,2973,2973,2734
250600,2018-12-18,5,3243,3243,3045
250600,2018-12-18,6,3444,3444,3417
250600,2018-12-18,7,3522,3522,3636
250600,2018-12-18,8,3612,3612,3727
250600,2018-12-18,9,3684,3684,3829
250600,2018-12-18,10,3714,3714,3904
250600,2018-12-18,11,3858,3858,3948
250600,2018-12-18,12,3855,3855,4000
250600,2018-12-18,13,3876,3876,4007
250600,2018-12-18,14,3906,3906,4020
250600,2018-12-18,15,3891,3891,4036
250600,2018-12-18,16,3906,3906,4040
250600,2018-12-18,17,3909,3909,4024
250600,2018-12-18,18,3828,3828,4009
250600,2018-12-18,19,3423,3423,3806
250600,2018-12-18,20,3084,3084,3310
250600,2018-12-18,21,2892,2892,2958
250600,2018-12-18,22,2733,2733,2779
250600,2018-12-18,23,2598,2598,2664
250600,2018-12-19,0,2493,2493,2550
250600,2018-12-19,1,2457,2457,2506
250600,2018-12-19,2,2556,2556,2528
250600,2018-12-19,3,2649,2649,2631
250600,2018-12-19,4,2907,2907,2750
250600,2018-12-19,5,3273,3273,3060
250600,2018-12-19,6,3441,3441,3420
250600,2018-12-19,7,3576,3576,3562
250600,2018-12-19,8,3639,3639,3670
250600,2018-12-19,9,3732,3732,3794
250600,2018-12-19,10,3768,3768,3901
250600,2018-12-19,11,3858,3858,3966
250600,2018-12-19,12,3858,3858,3984
250600,2018-12-19,13,3855,3855,4008
250600,2018-12-19,14,3885,3885,3999
250600,2018-12-19,15,3873,3873,4014
250600,2018-12-19,16,3873,3873,4014
250600,2018-12-19,17,3867,3867,4013
250600,2018-12-19,18,3807,3807,3993
250600,2018-12-19,19,3507,3507,3783
250600,2018-12-19,20,3105,3105,3274
250600,2018-12-19,21,2901,2901,2913
250600,2018-12-19,22,2766,2766,2732
250600,2018-12-19,23,2700,2700,2637
250600,2018-12-20,0,2646,2646,2484
250600,2018-12-20,1,2586,2586,2409
250600,2018-12-20,2,2550,2550,2418
250600,2018-12-20,3,2556,2556,2488
250600,2018-12-20,4,2763,2763,2634
250600,2018-12-20,5,2925,2925,2925
250600,2018-12-20,6,3081,3081,3324
250600,2018-12-20,7,3129,3129,3509
250600,2018-12-20,8,3210,3210,3604
250600,2018-12-20,9,3255,3255,3720
250600,2018-12-20,10,3294,3294,3816
250600,2018-12-20,11,3141,3141,3914
250600,2018-12-20,12,3147,3147,3958
250600,2018-12-20,13,3153,3153,3968
250600,2018-12-20,14,3162,3162,3984
